2013,Microsoft Office,"1,248"
2013,MATLAB,"1,165"
2013,C++,"1,074"
2013,Microsoft Excel,974
2013,C (Programming Language),897
2013,Research,747
2013,Python (Programming Language),710
2013,Team Management,687
2013,Java,676
2013,Management,664
2013,Project Management,655
2013,Microsoft PowerPoint,622
2013,Microsoft Word,562
2013,Data Analysis,541
2013,Programming,502
2013,How you are connected,count
2013,3rd+,"4,653"
,,
2014,Where they live,count
2014,India,"3,858"
2014,"New Delhi Area, India","1,856"
2014,"Bengaluru Area, India",385
2014,"Gurgaon, India",238
2014,United States,229
2014,"Mumbai Area, India",173
2014,"Noida Area, India",90
2014,"Hyderabad Area, India",86
2014,"Kolkata Area, India",54
2014,San Francisco Bay Area,52
2014,"Chennai Area, India",51
2014,"Jaipur Area, India",44
2014,"Kalyan Area, India",42
2014,Canada,39
2014,"Pune Area, India",33
2014,Where they work,count
2014,"Indian Institute of Technology, Delhi",149
2014,Microsoft,42
2014,Amazon,37
2014,Google,32
2014,Goldman Sachs,28
2014,Larsen & Toubro,25
2014,Qualcomm,24
2014,Citi,18
2014,Indian Oil Corporation Limited,16
2014,EXL,15
2014,Delhi Metro Rail Corporation Ltd,12
2014,Tower Research Capital,11
2014,Zomato,9
2014,Tata Motors,7
2014,Bosch Engineering and Business Solutions,7
2014,What they do,count
2014,Engineering,804
2014,Research,421
2014,Business Development,325
2014,Education,320
2014,Operations,230
2014,Information Technology,150
2014,Consulting,109
2014,Program and Project Management,77
2014,Sales,75
2014,Finance,71
2014,Marketing,65
2014,Arts and Design,65
2014,Product Management,60
2014,Media and Communication,45
2014,Administrative,35
2014,What they studied,count
2014,Mechanical Engineering,426
2014,Computer Science,405
2014,Electrical and Electronics Engineering,365
2014,Civil Engineering,300
2014,Chemical Engineering,286
2014,"Electrical, Electronics and Communications Engineering",263
2014,Mathematics,207
2014,Physics,198
2014,Physical Sciences,190
2014,Chemistry,181
2014,Computer Engineering,178
2014,"Business Administration and Management, General",126
2014,Textile Sciences and Engineering,121
2014,Biotechnology,98
2014,"Logistics, Materials, and Supply Chain Management",95
2014,What they are skilled at,count
2014,Microsoft Office,"1,342"
2014,MATLAB,"1,163"
2014,Microsoft Excel,"1,094"
2014,C++,"1,058"
2014,C (Programming Language),952
2014,Research,781
2014,Java,773
2014,Microsoft PowerPoint,755
2014,Python (Programming Language),732
2014,Management,657
2014,Microsoft Word,654
2014,Project Management,626
2014,Data Analysis,559
2014,Team Management,551
2014,Leadership,531
2014,How you are connected,count
2014,3rd+,"4,424"
,,
2015,Where they live,count
2015,India,"3,684"
2015,"New Delhi Area, India","2,003"
2015,"Bengaluru Area, India",311
2015,"Gurgaon, India",215
2015,United States,182
2015,"Mumbai Area, India",146
2015,"Noida Area, India",82
2015,"Hyderabad Area, India",61
2015,"Jaipur Area, India",43
2015,"Kolkata Area, India",41
2015,"Kalyan Area, India",36
2015,United Kingdom,34
2015,"Chennai Area, India",32
2015,San Francisco Bay Area,28
2015,Greater New York City Area,23
2015,Where they work,count
2015,"Indian Institute of Technology, Delhi",203
2015,Microsoft,33
2015,Amazon,32
2015,Larsen & Toubro,25
2015,Google,23
2015,Intel Corporation,20
2015,Goldman Sachs,19
2015,Indian Oil Corporation Limited,18
2015,Boston Consulting Group (BCG),17
2015,Flipkart,16
2015,Graviton Research Capital LLP,13
2015,OYO,12
2015,INDIAN RAILWAYS,10
2015,Zomato,9
2015,Tata Motors,9
2015,What they do,count
2015,Engineering,683
2015,Research,402
2015,Education,326
2015,Business Development,270
2015,Operations,161
2015,Information Technology,128
2015,Consulting,104
2015,Product Management,71
2015,Sales,68
2015,Finance,67
2015,Program and Project Management,62
2015,Marketing,53
2015,Arts and Design,52
2015,Administrative,38
2015,Media and Communication,35
2015,What they studied,count
2015,Computer Science,423
2015,Mechanical Engineering,411
2015,Electrical and Electronics Engineering,358
2015,Civil Engineering,293
2015,Chemical Engineering,255
2015,"Electrical, Electronics and Communications Engineering",255
2015,Physical Sciences,199
2015,Mathematics,176
2015,Physics,159
2015,Chemistry,156
2015,Textile Sciences and Engineering,150
2015,Computer Engineering,148
2015,Biotechnology,95
2015,"Business Administration and Management, General",90
2015,Electronics,80
2015,What they are skilled at,count
2015,Microsoft Office,"1,324"
2015,MATLAB,"1,064"
2015,C++,"1,042"
2015,Microsoft Excel,"1,014"
2015,C (Programming Language),931
2015,Research,794
2015,Python (Programming Language),788
2015,Microsoft PowerPoint,750
2015,Java,714
2015,Microsoft Word,697
2015,Management,580
2015,Leadership,564
2015,Project Management,549
2015,Data Analysis,527
2015,Team Management,500
2015,How you are connected,count
2015,3rd+,"4,172"
,,
2016,Where they live,count
2016,India,"4,056"
2016,"New Delhi Area, India","2,193"
2016,"Bengaluru Area, India",302
2016,"Gurgaon, India",185
2016,United States,122
2016,"Mumbai Area, India",119
2016,"Noida Area, India",76
2016,"Hyderabad Area, India",65
2016,"Jaipur Area, India",58
2016,"Digras Area, India",54
2016,"Kolkata Area, India",46
2016,"Kalyan Area, India",34
2016,"Chennai Area, India",32
2016,"Ahmedabad Area, India",30
2016,San Francisco Bay Area,26
2016,Where they work,count
2016,"Indian Institute of Technology, Delhi",203
2016,Microsoft,27
2016,Larsen & Toubro,27
2016,Google,22
2016,Qualcomm,20
2016,Indian Oil Corporation Limited,20
2016,Intel Corporation,18
2016,Amazon,18
2016,Rendezvous IITD,16
2016,Accenture,12
2016,Flipkart,11
2016,Schlumberger,8
2016,FINMECHANICS,8
2016,Airports Authority of India,7
2016,Centre for Development of Telematics (C-DOT),5
2016,What they do,count
2016,Engineering,637
2016,Research,333
2016,Education,332
2016,Business Development,242
2016,Operations,142
2016,Information Technology,112
2016,Consulting,91
2016,Sales,63
2016,Arts and Design,56
2016,Finance,54
2016,Marketing,52
2016,Product Management,50
2016,Administrative,50
2016,Program and Project Management,42
2016,Media and Communication,28
2016,What they studied,count
2016,Computer Science,496
2016,Mechanical Engineering,460
2016,Electrical and Electronics Engineering,376
2016,Civil Engineering,309
2016,"Electrical, Electronics and Communications Engineering",280
2016,Chemical Engineering,273
2016,Mathematics,192
2016,Physical Sciences,175
2016,Chemistry,162
2016,Physics,161
2016,Textile Sciences and Engineering,143
2016,Computer Engineering,128
2016,"Business Administration and Management, General",104
2016,Biotechnology,88
2016,Engineering Physics,85
2016,What they are skilled at,count
2016,Microsoft Office,"1,315"
2016,Microsoft Excel,"1,094"
2016,MATLAB,"1,078"
2016,C++,"1,014"
2016,C (Programming Language),914
2016,Python (Programming Language),898
2016,Microsoft PowerPoint,824
2016,Research,811
2016,Java,731
2016,Microsoft Word,702
2016,Leadership,589
2016,Management,570
2016,Project Management,506
2016,Data Analysis,482
2016,Machine Learning,471
2016,How you are connected,count
2016,3rd+,"4,331"
,,
2017,Where they live,count
2017,India,"3,815"
2017,"New Delhi Area, India","2,192"
2017,"Bengaluru Area, India",229
2017,"Gurgaon, India",168
2017,United States,111
2017,"Mumbai Area, India",93
2017,"Noida Area, India",73
2017,"Jaipur Area, India",56
2017,"Hyderabad Area, India",50
2017,"Kolkata Area, India",34
2017,"Kalyan Area, India",34
2017,"Chandigarh Area, India",33
2017,"Digras Area, India",32
2017,"Chennai Area, India",30
2017,"Ahmedabad Area, India",25
2017,Where they work,count
2017,"Indian Institute of Technology, Delhi",237
2017,Intel Corporation,26
2017,Goldman Sachs,26
2017,Larsen & Toubro,25
2017,Microsoft,23
2017,Amazon,21
2017,Qualcomm,20
2017,eDC IIT Delhi(Entrepreneurship Development Cell),18
2017,Indian Oil Corporation Limited,18
2017,"Board for Student Welfare, IIT Delhi",17
2017,"TRYST, IIT Delhi",15
2017,Eaton,8
2017,Alphonso Inc.,8
2017,Flipkart,8
2017,OYO,8
2017,What they do,count
2017,Engineering,575
2017,Research,390
2017,Education,326
2017,Business Development,218
2017,Operations,139
2017,Information Technology,110
2017,Administrative,75
2017,Marketing,74
2017,Consulting,66
2017,Sales,58
2017,Finance,56
2017,Arts and Design,50
2017,Media and Communication,44
2017,Program and Project Management,40
2017,Community and Social Services,33
2017,What they studied,count
2017,Computer Science,486
2017,Mechanical Engineering,451
2017,Electrical and Electronics Engineering,390
2017,Civil Engineering,302
2017,Chemical Engineering,279
2017,"Electrical, Electronics and Communications Engineering",240
2017,Mathematics,190
2017,Textile Sciences and Engineering,183
2017,Physics,174
2017,Physical Sciences,170
2017,Chemistry,166
2017,Biotechnology,122
2017,Computer Engineering,112
2017,Engineering Physics,85
2017,Electronics,83
2017,What they are skilled at,count
2017,Microsoft Office,"1,285"
2017,MATLAB,"1,048"
2017,Microsoft Excel,970
2017,C++,955
2017,Python (Programming Language),892
2017,C (Programming Language),836
2017,Research,764
2017,Microsoft PowerPoint,757
2017,Java,672
2017,Microsoft Word,665
2017,Leadership,631
2017,Management,565
2017,Machine Learning,519
2017,Public Speaking,484
2017,Project Management,466
2017,How you are connected,count
2017,3rd+,"4,082"
,,
2018,Where they live,count
2018,India,"3,987"
2018,"New Delhi Area, India","2,140"
2018,"Bengaluru Area, India",206
2018,"Gurgaon, India",142
2018,"Mumbai Area, India",95
2018,United States,74
2018,"Noida Area, India",70
2018,"Jaipur Area, India",53
2018,"Kolkata Area, India",49
2018,"Hyderabad Area, India",47
2018,"Chandigarh Area, India",37
2018,"Lucknow Area, India",35
2018,"Digras Area, India",34
2018,"Kalyan Area, India",33
2018,"Ahmedabad Area, India",28
2018,Where they work,count
2018,"Indian Institute of Technology, Delhi",258
2018,Rendezvous IITD,39
2018,eDC IIT Delhi(Entrepreneurship Development Cell),34
2018,Qualcomm,22
2018,"TRYST, IIT Delhi",21
2018,"Board for Student Welfare, IIT Delhi",20
2018,Larsen & Toubro,19
2018,MateRate,17
2018,Indian Oil Corporation Limited,13
2018,DevClub IIT Delhi,12
2018,Cadence Design Systems,10
2018,Tower Research Capital,10
2018,Board for Student Publications,9
2018,Flipkart,9
2018,AXLR8R FORMULA RACING,8
2018,What they do,count
2018,Engineering,498
2018,Education,365
2018,Research,314
2018,Business Development,287
2018,Operations,142
2018,Information Technology,96
2018,Marketing,94
2018,Consulting,64
2018,Arts and Design,57
2018,Media and Communication,53
2018,Finance,44
2018,Sales,39
2018,Program and Project Management,36
2018,Administrative,31
2018,Community and Social Services,28
2018,What they studied,count
2018,Computer Science,526
2018,Mechanical Engineering,436
2018,Electrical and Electronics Engineering,382
2018,Chemical Engineering,282
2018,Civil Engineering,263
2018,"Electrical, Electronics and Communications Engineering",227
2018,Mathematics,202
2018,Physics,189
2018,Physical Sciences,182
2018,Chemistry,180
2018,Textile Sciences and Engineering,174
2018,Biotechnology,123
2018,Computer Engineering,108
2018,Mathematics and Computer Science,103
2018,"Design and Visual Communications, General",80
2018,What they are skilled at,count
2018,Microsoft Office,"1,185"
2018,C++,989
2018,Microsoft Excel,966
2018,MATLAB,872
2018,Python (Programming Language),853
2018,Microsoft PowerPoint,789
2018,Leadership,696
2018,Microsoft Word,695
2018,Research,690
2018,C (Programming Language),666
2018,Java,657
2018,Management,552
2018,Public Speaking,483
2018,Project Management,462
2018,Machine Learning,450
2018,How you are connected,count
2018,3rd+,"4,195"
,,
2019,Where they live,count
2019,India,"3,573"
2019,"New Delhi Area, India","1,930"
2019,"Bengaluru Area, India",133
2019,"Gurgaon, India",124
2019,"Mumbai Area, India",78
2019,United States,52
2019,"Noida Area, India",47
2019,"Jaipur Area, India",46
2019,"Kolkata Area, India",44
2019,"Patna Area, India",37
2019,"Lucknow Area, India",35
2019,"Hyderabad Area, India",34
2019,"Kalyan Area, India",26
2019,"Indore Area, India",24
2019,"Bhopal Area, India",22
2019,Where they work,count
2019,"Indian Institute of Technology, Delhi",313
2019,"TRYST, IIT Delhi",29
2019,Enactus IIT Delhi,20
2019,Larsen & Toubro,17
2019,Samsung Electronics,12
2019,Goldman Sachs,11
2019,Amazon,11
2019,EXL,11
2019,Graviton Research Capital LLP,11
2019,Samsung India,10
2019,Qualcomm,10
2019,Alphonso Inc.,10
2019,eDC IIT Delhi(Entrepreneurship Development Cell),9
2019,OYO,9
2019,DevClub IIT Delhi,8
2019,What they do,count
2019,Engineering,405
2019,Research,344
2019,Education,291
2019,Business Development,194
2019,Operations,113
2019,Information Technology,85
2019,Consulting,79
2019,Marketing,58
2019,Media and Communication,43
2019,Sales,40
2019,Arts and Design,38
2019,Finance,35
2019,Administrative,34
2019,Community and Social Services,28
2019,Human Resources,26
2019,What they studied,count
2019,Mechanical Engineering,448
2019,Electrical and Electronics Engineering,434
2019,Computer Science,425
2019,Chemical Engineering,258
2019,Civil Engineering,239
2019,"Electrical, Electronics and Communications Engineering",222
2019,Physical Sciences,190
2019,Mathematics,181
2019,Physics,170
2019,Textile Sciences and Engineering,162
2019,Chemistry,154
2019,Computer Engineering,119
2019,Biotechnology,118
2019,Mathematics and Computer Science,99
2019,Electronics,95
2019,What they are skilled at,count
2019,Microsoft Office,984
2019,Python (Programming Language),766
2019,Microsoft Excel,758
2019,C++,740
2019,MATLAB,684
2019,C (Programming Language),660
2019,Microsoft PowerPoint,618
2019,Leadership,575
2019,Research,559
2019,Microsoft Word,549
2019,Management,504
2019,Java,438
2019,Public Speaking,401
2019,Machine Learning,392
2019,Project Management,390
2019,How you are connected,count
2019,3rd+,"3,735"
,,
